ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Expense Rate,Research and development expense rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Per Share Net profit before tax (Yuan ¥),Total Asset Growth Rate,Debt ratio %,Net worth/Assets,Net profit before tax/Paid-in capital,Total Asset Turnover,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Current Liability,Current Liabilities/Liability,Long-term Liability to Current Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Cash Turnover Rate,Current Liability to Liability,Cash Flow to Total Assets,CFO to Assets,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,Equity to Liability,Bankrupt?
0.496124409,0.552169647,0.550618341,1.3647147147147146e-14,0.0,6.50569696969697e-13,0.13776698,0.182630315,0.182630315,0.182630315,0.218492956,0.174964224,0.7427427427427401,0.213048342,0.786951658,0.174021567,0.07946027,0.001911911911911912,0.06356356356356356,0.037419355,6.334085893416928e-12,0.741530067,0.161929691,0.155132859,0.019750038,1.8199875647668394e-13,0.05932536,0.345074475,0.0,0.256839902,1.0386293291404613e-11,0.759,0.8559999999999984,0.28800000000000003,0.256839902,0.645830077,0.594843165,0.058174733,0,0.799795098,1.2203719959266928e-11,0.01594509,0
0.400526495,0.411415177,0.446704856,1.0556556556556557e-14,0.05100200400801603,2.808363636363636e-13,0.0,0.160970882,0.160970882,0.160970882,0.192682235,0.144008436,0.45345345345344795,0.106871844,0.893128156,0.142990725,0.071964018,0.9619619619619619,0.968968968968969,0.020645161,1.7748863113897594e-12,0.752376438,0.106022414,0.191840244,0.019036351,1.7806746113989638e-13,0.0584369,0.344598439,7.644372351160444e-13,0.509675509,2.9211818658280923e-12,0.853,0.4769999999999947,0.249,0.509675509,0.635652774,0.578372013,0.046673157,0,0.71358623,2.91860183299392e-13,0.035364386,0
0.527470385,0.577791103,0.574067134,0.8118118118118118,0.06973947895791582,1.0607171717171718e-13,0.210243952,0.177742194,0.177742194,0.177742194,0.22728562,0.183098592,0.64364364364364,0.065241709,0.934758291,0.182112963,0.20089955,1.9145545545545544e-14,1.8779879879879878e-14,0.037258065,1.9519401253918497e-12,0.813478427,0.312962514,0.440060502,0.060622885,5.013949222797927e-13,0.066153963,0.357552565,1.0500368314833502e-12,0.934192655,0.0,0.782,0.5729999999999956,0.328,0.934192655,0.630587534,0.60155269,0.02333007,0,0.823381127,7.729918533604967e-14,0.059131941,0
0.512650514,0.569395988,0.5642165,1.9654754754754753e-14,1.1415430861723447e-14,5.546010101010101e-13,0.140297601,0.185664321,0.185664321,0.185664321,0.225489269,0.180311817,0.6286286286286249,0.058832421,0.941167579,0.179345449,0.083958021,0.5035035035035035,1.219179179179179e-14,0.020806452,2.758592998955068e-12,0.786010835,0.087094162,0.260285047,0.023889055,3.1178994818652853e-13,0.041746387,0.403356126,2.0896178607467205e-12,0.647015468,4.739907756813417e-13,1.17695e-14,0.37399999999999367,0.308,0.647015468,0.653025,0.689201521,0.024744454,0,0.816968973,6.599114052953224e-14,0.065570454,0
0.561253839,0.606574357,0.600353338,1.6841941941941943e-14,0.4168336673346693,2.3234646464646467e-13,0.238384452,0.196578315,0.196578315,0.196578315,0.243074596,0.201099646,0.7257257257257229,0.075309127,0.924690873,0.198853782,0.11844078,1.3063363363363362e-14,2.3853553553553553e-14,0.026451613,7.223487983281087e-13,0.822987922,0.386693401,0.450296565,0.160716017,1.4982839378238341e-12,0.058636101,0.366503459,6.738002018163472e-13,0.720217897,0.0,1.53483e-14,3.598100000000036e-15,1.53724e-14,0.720217897,0.679287396,0.629353675,0.020194253,0,0.838246232,1.3022708757637608e-13,0.051092096,0
0.526397894,0.576264719,0.574495423,2.5789589589589587e-14,1.1160220440881763e-14,7.728050505050505e-13,0.122886932,0.220134002,0.220134002,0.220134002,0.245816394,0.195224825,0.7037037037037007,0.122834598,0.877165402,0.19427645,0.149925037,0.6786786786786787,3.0820320320320316e-14,0.035645161,6.483759665621734e-13,0.782904285,0.268794545,0.48578654,0.022739621,1.09019896373057e-13,0.114470397,0.346377185,9.908018163471241e-13,0.881120639,1.3531572327044024e-13,1.2768999999999999e-14,0.705999999999997,0.171,0.881120639,0.648181599,0.587477454,0.036684714,0,0.820276512,1.3350000000000137e-13,0.030368781,0
0.536391557,0.582751853,0.573210557,1.586966966966967e-14,0.7535070140280561,2.576020202020202e-13,0.283530722,0.177784333,0.177784333,0.177784333,0.234754656,0.192513369,5.02802802802808e-15,0.183601899,0.816398101,0.191591886,0.16041979,0.2732732732732733,7.148488488488489e-14,0.045483871,5.345226750261233e-13,0.852079208,0.268294173,0.840783465,0.102703245,3.8660227979274615e-13,0.145923354,0.315816899,1.98936629667003e-12,0.757324651,5.91040251572327e-13,2.8351e-14,0.8769999999999987,0.9390000000000001,0.757324651,0.659302413,0.417822182,0.027080375,0,0.816981585,4.1231262729124664e-14,0.019131925,0
0.561985083,0.620202791,0.618662669,1.5615015015015016e-14,0.6362725450901804,2.4143838383838385e-13,0.0,0.213686739,0.213686739,0.213686739,0.258674482,0.209309332,5.288188188188244e-15,0.137285727,0.862714273,0.203755373,0.077961019,0.5105105105105106,0.5835835835835835,0.023709677,2.377635945663532e-12,0.738339031,0.151636718,0.242549273,0.040028218,2.4449927461139894e-13,0.089744396,0.352352623,5.379354187689203e-13,0.61623193,2.3943939203354297e-12,1.67647e-14,7.044000000000073e-16,0.76,0.61623193,0.618869101,0.616700754,0.057020957,0,0.833923574,3.5899541751527866e-13,0.026823724,0
0.383366646,0.356955953,0.368060389,1.4624134134134135e-13,8.945200400801603e-14,1.889080808080808e-13,0.0,0.158526821,0.158526821,0.158526821,0.175002364,0.14973262,0.547547547547543,0.098588143,0.901411857,0.148751979,0.055472264,0.001911911911911912,7.792152152152152e-14,0.016612903,5.0132810867293624e-14,0.944327778,0.822021317,0.787517822,0.374999438,7.761051502590674e-12,0.026149934,0.320868279,0.0,0.240460031,1.0308310272536687e-12,5.4002300000000006e-14,4.7145100000000465e-14,6.79714e-14,0.240460031,0.690271498,0.500511515,0.005010813,0,0.686108031,1.8680957230142754e-14,0.038560682,0
0.39540779,0.446085914,0.440494673,3.353343343343343e-14,1.8033266533066132e-14,2.545707070707071e-13,0.0,0.152711643,0.152711643,0.152711643,0.191169519,0.150561121,0.7487487487487462,0.177222844,0.822777156,0.14958148,0.071964018,4.6266866866866864e-14,2.7034034034034036e-14,0.024193548,4.055218390804598e-13,0.803252662,0.799251519,0.780528808,0.125772121,3.795052849740933e-13,0.182160291,0.332621888,4.049828456104945e-14,0.982738702,1.69416142557652e-14,4.72941e-14,3.916080000000038e-14,2.02204e-14,0.982738702,0.642285118,0.518748715,0.036472084,0,0.747624086,5.6475661914460866e-14,0.019958389,0
0.569736265,0.619766681,0.605653408,1.286006006006006e-14,0.2605210420841683,2.656828282828283e-13,0.224820326,0.226539126,0.226539126,0.226539126,0.276543443,0.233787753,0.8828828828828816,0.141911298,0.858088702,0.231219365,0.116941529,0.5855855855855856,3.0895995995995996e-14,0.032741935,1.211266144200627e-12,0.774840569,0.312019085,0.479867602,0.059347142,2.677053886010363e-13,0.121693021,0.358809269,7.389437941473259e-13,0.813196326,4.96954716981132e-13,1.82714e-14,2.0424000000000223e-15,0.00626,0.813196326,0.645207487,0.648102745,0.039486724,0,0.841338995,3.19429837067213e-13,0.025836895,0
0.472529615,0.539686001,0.527330157,1.2894794794794793e-14,0.44889779559118237,2.505303030303031e-13,0.0,0.180228393,0.180228393,0.180228393,0.217452964,0.171800859,0.6576576576576542,0.114520664,0.885479336,0.170680944,0.112443778,0.08128128128128129,2.196036036036036e-14,0.028709677,1.12594315569488e-12,0.823662806,0.455836546,0.571702073,0.10393587,5.989234196891192e-13,0.095157648,0.351833442,7.042757820383451e-13,0.782465946,9.698385744234801e-14,2.02716e-14,6.513700000000065e-15,1.01497e-14,0.782465946,0.66406536,0.606381267,0.025901759,0,0.800459796,3.8792535641548256e-13,0.03279712,0
0.556281383,0.581607065,0.59516034,1.5406606606606605e-14,0.13226452905811623,2.565909090909091e-13,0.289806661,0.184779402,0.184779402,0.184779402,0.244020043,0.191458914,0.07187187187186259,0.11872298,0.88127702,0.190415504,0.16041979,0.6486486486486487,2.3853553553553553e-14,0.035645161,9.452285266457679e-13,0.846013734,0.373709191,0.569245681,0.169697662,1.3393544041450778e-12,0.069346243,0.370296743,1.5092702320887991e-12,0.546987367,1.063804926624738e-12,1.42049e-14,0.9449999999999993,1.20078e-14,0.546987367,0.698847474,0.679328829,0.018910607,0,0.824064462,6.415784114053019e-14,0.031530482,0
0.529420368,0.581007414,0.576529793,1.6494694694694694e-14,0.7314629258517034,1.9294848484848485e-13,0.202550865,0.205301083,0.205301083,0.205301083,0.247234566,0.198312872,0.7547547547547523,0.14194153,0.85805847,0.197390845,0.109445277,0.6326326326326326,2.2566166166166167e-14,0.031774194,9.297869383490075e-13,0.816438086,0.310196839,0.478798626,0.170699414,1.2508056994818654e-12,0.07473068,0.343374534,1.2048509586276489e-12,0.494207953,1.6296857442348008e-12,1.82816e-14,2.0033000000000205e-15,1.8043e-14,0.494207953,0.662304004,0.577107799,0.024245198,0,0.822234834,3.3593961303462667e-13,0.025832329,0
0.595086043,0.637919756,0.629048664,1.0394594594594594e-14,0.049298597194388775,4.1519292929292934e-13,0.235246482,0.179891281,0.179891281,0.179891281,0.242412782,0.200798373,3.4339339339339683e-15,0.100643952,0.899356048,0.197828218,0.259370315,0.8528528528528528,6.497247247247247e-14,0.053870968,5.037391849529781e-13,0.822173916,0.272031231,0.547042624,0.037791392,2.3209523316062173e-13,0.089255009,0.313537571,1.5925696266397579e-12,0.832381972,2.0347631027253668e-13,1.0135499999999999e-14,0.4919999999999949,0.20600000000000002,0.832381972,0.585194817,0.475029757,0.025378634,0,0.843409685,1.8039490835030736e-13,0.037721697,0
0.594891045,0.663541212,0.650677231,2.4701501501501505e-14,1.036062124248497e-14,1.9597878787878788e-13,0.068832878,0.196241203,0.196241203,0.196241203,0.258485393,0.207652331,0.8968968968968958,0.064999849,0.935000151,0.20671895,0.115442279,0.5205205205205206,1.3024824824824825e-14,0.02483871,2.9734366771159874e-12,0.820266265,0.280322597,0.410522808,0.048734019,5.376511917098446e-13,0.049474569,0.379013521,1.4179511604439958e-12,0.698492847,3.256785115303983e-13,1.55752e-14,8.347000000000102e-16,0.517,0.698492847,0.645010299,0.648273616,0.018667317,0,0.864390882,2.619137474541778e-13,0.059333813,0
0.510359284,0.573266463,0.560308368,1.4526926926926928e-14,1.182374749498998e-14,8.930181818181818e-13,0.001417147,0.189583246,0.189583246,0.189583246,0.22530018,0.182044136,6.017017017017086e-16,0.134292711,0.865707289,0.179164467,0.191904048,1.2298298298298298e-14,3.771131131131131e-14,0.050645161,9.89037617554859e-13,0.843247356,0.37689338,0.581084942,0.015818038,1.13860103626943e-13,0.076082874,0.310333012,1.433741675075681e-12,0.53196587,1.1287903563941298e-12,1.39258e-14,0.914999999999999,0.108,0.53196587,0.622900702,0.432365192,0.020340301,0,0.81133483,7.181120162932865e-14,0.027494628,0
0.501340613,0.562799826,0.551635527,3.1855055055055054e-14,1.7284769539078156e-14,0.0,0.076627189,0.171084236,0.171084236,0.171084236,0.220762031,0.175868042,0.6516516516516482,0.034525501,0.965474499,0.174888772,0.125937031,0.7577577577577578,3.294064064064064e-14,0.024193548,3.974491118077325e-13,0.918036887,0.604637095,0.734533962,0.447273117,6.188062487046632e-12,0.039355154,0.435816302,1.9448808274470234e-12,1.0,0.0,2.3226900000000002e-14,9.504200000000093e-15,3.87111e-14,1.0,0.733406788,0.681029056,0.008214436,0,0.814677413,2.1085030549898377e-14,0.109236362,0
0.551893921,0.608645879,0.599550297,0.985985985985986,0.3687374749498998,0.00404040404040404,0.150622533,0.215330159,0.215330159,0.215330159,0.250638177,0.20727574,0.7757757757757735,0.093841642,0.906158358,0.206145841,0.110944528,1.2776476476476476e-14,3.6954054054054054e-14,0.026290323,7.861585161964473e-13,0.833181339,0.435774251,0.48655477,0.080154915,7.509882901554404e-13,0.05834173,0.359786204,5.858820383451059e-13,0.578349717,7.563049266247379e-13,1.8480300000000003e-14,7.029300000000072e-15,0.0842,0.578349717,0.658421863,0.623668022,0.018593959,0,0.838449676,9.258675152749587e-13,0.040628366,0
0.424608785,0.487570868,0.478451737,0.9169169169169169,0.28557114228456915,5.616727272727272e-13,0.0,0.1725591,0.1725591,0.1725591,0.193627683,0.151464939,0.45145145145144594,0.138797352,0.861202648,0.150524093,0.232383808,1.2107007007007007e-14,6.323083083083083e-14,0.058548387,1.0869503657262279e-12,0.82465263,0.360770019,0.565973118,0.04977359,2.956866321243523e-13,0.092288874,0.350707561,1.1850728557013118e-12,0.627209697,9.268751572327045e-13,0.0743,0.4789999999999947,0.201,0.627209697,0.641182754,0.609851277,0.025369813,0,0.762431907,3.382659877800442e-13,0.02649415,0
0.427777507,0.489042739,0.482841694,1.182982982982983e-14,0.0,3.454888888888889e-13,0.0,0.207660866,0.207660866,0.207660866,0.181904132,0.132334112,0.4834834834834783,0.16162288,0.83837712,0.132063947,0.130434783,1.57983983983984e-14,1.8514884884884885e-13,0.040645161,4.140882967607105e-13,0.804354816,0.457915929,0.517751137,0.144201927,7.890420725388601e-13,0.100237537,0.350781282,3.9162431886982847e-13,0.586291531,1.4236776729559748e-12,1.34555e-14,2.3373000000000232e-15,1.06707e-14,0.586291531,0.627319426,0.61746126,0.030130847,0,0.764901068,2.253019348268862e-13,0.022246115,0
0.470579632,0.537723506,0.523636169,0.0994994994994995,0.04869739478957916,3.566010101010101e-13,0.0,0.177447221,0.177447221,0.177447221,0.215089345,0.170445131,0.5805805805805764,0.122109018,0.877890982,0.16948948,0.272863568,2.434794794794795e-13,2.003696696696697e-13,0.061935484,3.728580982236155e-13,0.850464006,0.775724093,0.751109944,0.160932782,7.349265284974094e-13,0.120199435,0.349143843,3.285176589303733e-14,0.931291828,6.948595387840671e-14,0.9660000000000001,5.998000000000079e-16,0.615,0.931291828,0.630927776,0.598349886,0.024938599,0,0.797044352,1.922701629327922e-13,0.030569415,0
0.48227953,0.552932839,0.540125274,3.275785785785785e-14,0.06803607214428857,6.00059595959596e-13,0.0,0.165648308,0.165648308,0.165648308,0.21698024,0.17217745,0.006766766766756823,0.152099646,0.847900354,0.17114094,0.085457271,1.116986986986987e-14,1.7492592592592593e-14,0.027580645,1.1593317659352141e-12,0.756146613,0.204884782,0.258677948,0.041460898,3.0379647668393784e-13,0.074733074,0.341832133,4.13891927346115e-13,0.461016545,2.9367716981132075e-12,1.18605e-14,0.9739999999999996,0.541,0.461016545,0.64608157,0.570393896,0.044582633,0,0.802836624,8.693430753564242e-13,0.023865991,0
0.55998635,0.617313563,0.591145136,1.3404104104104105e-14,0.010721442885771542,0.98989898989899,0.268650673,0.185537904,0.185537904,0.185537904,0.237780089,0.199517963,0.9399399399399393,0.09308583,0.90691417,0.198604932,0.179910045,0.9219219219219219,9.601991991991992e-14,0.03483871,2.4921985370950886e-13,0.872997595,0.599826491,0.765047101,0.075155234,4.154431088082901e-13,0.09921697,0.342531468,9.528424823410696e-13,0.999498437,0.0,1.91883e-14,5.355100000000054e-15,0.523,0.999498437,0.616211443,0.570323106,0.020173215,0,0.839830361,5.08308553971492e-14,0.040977426,0
0.521035441,0.579262974,0.565447829,0.5755755755755756,0.38276553106212424,0.0,0.224516651,0.228983187,0.228983187,0.228983187,0.242223693,0.198990736,0.6646646646646612,0.080539348,0.919460652,0.198039364,0.227886057,2.4175775775775777e-14,9.624714714714715e-14,0.042903226,4.708337513061651e-13,0.831668207,0.463230936,0.549481378,0.106521528,7.35281347150259e-13,0.07935999,0.364823479,6.60501614530777e-13,0.917232637,0.0,0.883,0.7799999999999977,0.513,0.917232637,0.636295607,0.629118817,0.022446452,0,0.824995067,2.8778492871690723e-13,0.047676058,0
0.499829376,0.575610554,0.551207238,1.2397097097097098e-14,0.7945891783567134,8.738252525252525e-13,0.001923272,0.192490835,0.192490835,0.192490835,0.227380165,0.185132183,0.07637637637636713,0.146415939,0.853584061,0.184149008,0.175412294,9.215115115115116e-14,5.0281781781781784e-14,0.046612903,1.0476844305120167e-12,0.842879655,0.566351371,0.561464658,0.188229002,1.4620715025906736e-12,0.070470592,0.350068545,1.328045408678103e-13,0.450970204,1.283606394129979e-12,1.2927100000000001e-14,3.642700000000037e-15,1.2403800000000002e-14,0.450970204,0.656587639,0.609232071,0.019487225,0,0.816209748,1.1459967413442073e-12,0.024933905,0
0.517476722,0.588203227,0.570266074,0.6966966966966966,0.1492985971943888,1.2526464646464647e-13,0.081182306,0.246133749,0.246133749,0.246133749,0.252529073,0.204338329,0.6096096096096056,0.072618436,0.927381564,0.202533746,0.214392804,2.235875875875876e-14,1.0056346346346346e-13,0.042419355,5.752329153605016e-13,0.81342116,0.295039308,0.402927451,0.009626709,9.594528497409327e-14,0.054816282,0.371842657,1.085220282542886e-12,0.696800018,3.9934475890985324e-13,0.63,0.48099999999999477,0.0476,0.696800018,0.638155418,0.640084852,0.021085062,0,0.830066496,4.912126272912474e-13,0.053039873,0
0.594744796,0.653674226,0.657048022,6.237887887887888e-14,6.556643286573147e-14,0.0,0.0,0.182925288,0.182925288,0.182925288,0.247234566,0.193492506,0.824824824824823,0.02515343,0.97484657,0.192315813,0.097451274,0.001911911911911912,1.1767747747747747e-13,0.02016129,1.61501776384535e-13,0.920034661,0.737061485,0.706124091,0.592715535,1.1314235129533679e-11,0.028392103,0.491190052,0.0,0.953957792,0.0,3.2233799999999996e-14,2.4356500000000242e-14,7.27618e-14,0.953957792,0.732740388,0.704428391,0.006115949,0,0.861468442,6.290702647657904e-14,0.14528826,0
0.618485838,0.675806803,0.6782483,3.592952952952953e-14,1.9020040080160318e-14,0.7777777777777778,0.0,0.21570941,0.21570941,0.21570941,0.283067032,0.260299767,0.8378378378378362,0.084741663,0.915258337,0.22363321,0.122938531,1.5293493493493494e-13,1.4304544544544546e-13,0.03483871,2.5074294670846393e-14,0.839757147,0.584926474,0.564547958,0.031108621,2.273834196891192e-13,0.074917914,0.402937158,2.7615338042381435e-14,0.823734191,3.016219077568134e-13,2.01526e-14,1.1543400000000114e-14,0.030600000000000002,0.823734191,0.652581373,0.73914966,0.020614351,0,0.872322664,6.321690427698639e-15,0.045221769,0
0.523277921,0.555767553,0.578189411,0.6786786786786787,0.6052104208416833,6.94009090909091e-13,0.135843709,0.185369348,0.185369348,0.185369348,0.230689231,0.178730135,0.5195195195195147,0.112555552,0.887444448,0.177505467,0.407796102,8.268358358358358e-14,2.0309579579579578e-13,0.09,3.6027366771159877e-13,0.832520537,0.551684162,0.570542105,0.218970501,1.4138767875647669e-12,0.084871258,0.346902432,2.456011099899092e-13,0.708668784,5.984493710691824e-13,0.393,0.4319999999999943,0.536,0.708668784,0.648760812,0.587551154,0.023130105,0,0.809941661,7.724425661914539e-13,0.033430154,0
0.586944864,0.626471871,0.621981905,1.801101101101101e-14,0.07915831663326653,4.343868686868687e-13,0.242838344,0.234250558,0.234250558,0.234250558,0.273234376,0.237553664,3.4394394394394787e-16,0.115155546,0.884844454,0.23076691,0.172413793,1.6831231231231232e-14,6.875875875875877e-14,0.041935484,9.206637408568443e-13,0.831970658,0.61533539,0.658005367,0.226993398,1.108781450777202e-12,0.112343732,0.365229125,3.029130171543895e-13,0.921154632,0.0,1.783e-14,7.191800000000072e-15,1.71281e-14,0.921154632,0.740180452,0.65694933,0.0265992,0,0.84263063,1.3814338085539859e-13,0.032604569,0
0.553307659,0.612080244,0.593447187,1.867087087087087e-14,1.4001302605210422e-14,1.8385656565656564e-13,0.161757263,0.210947706,0.210947706,0.210947706,0.246667297,0.20855615,0.913913913913913,0.115336941,0.884663059,0.2076314,0.088455772,0.9319319319319319,2.0294394394394394e-14,0.024516129,1.0681682340647858e-12,0.799741295,0.425550696,0.490377174,0.035175907,1.9885886010362694e-13,0.097004352,0.353268326,4.232061553985873e-13,0.79252098,1.9978752620545074e-13,2.54623e-14,1.2573000000000123e-14,0.495,0.79252098,0.64425028,0.612060234,0.03077493,0,0.836985965,2.1434643584521603e-13,0.032551713,0
